Sales Person,Country,Product,Date,Amount,Boxes Shipped,Amount_MinMax,Amount_ZScore,Boxes Shipped_MinMax,Boxes Shipped_ZScore
Jehu Rudeforth,USA,Raspberry Choco,2022-03-04,7154.0,133.0,0.4060134817552058,0.2694077544407097,0.27936507936507937,-0.25231429279205986
Kelci Walkden,UK,85% Dark Bars,2022-06-23,3997.0,228.0,0.2266676636635331,-0.46610310417125517,0.4804232804232804,0.5492290386356589
Kelci Walkden,USA,Almond Choco,2022-01-27,5180.0,233.0,0.2938726376269315,-0.1904903877512506,0.491005291005291,0.5914155297634335
Marney O'Breen,Canada,Orange Choco,2022-01-14,2723.0,425.0,0.1542930763183348,-0.7629167987774139,0.8973544973544973,2.211376789069981
Dennison Crosswaite,India,Fruit & Nut Bars,2022-07-29,952.0,24.0,0.05368444665715258,-1.1755204511694919,0.04867724867724868,-1.1719797993775476
Brien Boise,Canada,Smooth Sliky Salty,2022-05-13,5691.0,473.5,0.32290200507857697,-0.0714387410136155,1.0,2.620585753009395
Barr Faughny,Canada,Baker's Choco Chips,2022-02-03,10969.0,170.0,0.6227395812229699,1.158217993783328,0.3576719576719577,0.059865741553472705
Brien Boise,India,Smooth Sliky Salty,2022-05-27,5964.0,26.0,0.33841084522397663,-0.007835806455152907,0.05291005291005291,-1.1551052029264377
Jan Morforth,Australia,Drinking Coco,2022-02-18,2821.0,24.0,0.15986035226796544,-0.7400849761154017,0.04867724867724868,-1.1719797993775476
Brien Boise,India,Spicy Special Slims,2022-01-28,1302.0,33.0,0.07356757504869058,-1.093978227376591,0.06772486772486773,-1.096044115347553
Van Tuxwell,UK,Eclairs,2022-06-29,5474.0,109.0,0.3105744654758234,-0.12199491976521397,0.22857142857142856,-0.4548094502053782
Wilone O'Kielt,India,Caramel Stuffed Bars,2022-01-13,4179.0,276.0,0.23700689042713285,-0.4237011477989468,0.582010582010582,0.9542193534622957
Jehu Rudeforth,UK,After Nines,2022-06-27,1946.0,164.0,0.11015253128912048,-0.9439405355976537,0.344973544973545,0.009241952200143105
Barr Faughny,Canada,White Choc,2022-03-29,4291.0,1.0,0.243369491512425,-0.39760763618521855,0.0,-1.3660376585653111
Gunar Cockshoot,India,Organic Choco Syrup,2022-06-03,7196.0,160.0,0.40839945716219034,0.27919282129585776,0.33650793650793653,-0.02450724070207663
Mallorie Waber,Canada,Smooth Sliky Salty,2022-03-21,1939.0,98.0,0.10975486872128971,-0.9455713800735117,0.2052910052910053,-0.5476197306864825
Mallorie Waber,India,Eclairs,2022-04-12,10437.0,46.0,0.5925172260678322,1.0342738136181189,0.09523809523809523,-0.986359238415339
Rafaelita Blaksland,Australia,Raspberry Choco,2022-01-19,6916.0,259.0,0.39249295444895993,0.21395904226153717,0.546031746031746,0.8107852836278617
Karlen McCaffrey,UK,50% Dark Bites,2022-04-06,3647.0,310.0,0.2067845352719951,-0.547645327964156,0.653968253968254,1.2410874931311633
Kaine Padly,Australia,50% Dark Bites,2022-08-02,8995.0,78.0,0.5105987370946956,0.6983198515913677,0.16296296296296298,-0.7163656951975812
Gigi Bohling,Australia,Eclairs,2022-04-12,7252.0,136.0,0.41158075770483643,0.2922395771027219,0.2857142857142857,-0.22700239811539502
Oby Sorrel,India,Drinking Coco,2022-07-21,16380.0,130.0,0.9301327461561473,2.418860773621574,0.273015873015873,-0.27762618746872464
Van Tuxwell,New Zealand,Baker's Choco Chips,2022-03-22,9660.0,24.0,0.5483766810386178,0.8532500767978791,0.04867724867724868,-1.1719797993775476
Husein Augar,India,Peanut Butter Cubes,2022-05-09,4522.0,5.0,0.2564923562508401,-0.34378976848190407,0.008465608465608466,-1.3322884656630913
Andria Kimpton,Australia,Baker's Choco Chips,2022-08-09,329.0,109.0,0.018292478120214953,-1.320665609520855,0.22857142857142856,-0.4548094502053782
Madelene Upcott,Canada,Choco Coated Almonds,2022-07-20,3458.0,294.0,0.1960476459405646,-0.5916781288123224,0.6201058201058202,1.1060907215222844
Brien Boise,India,70% Dark Bites,2022-04-14,4641.0,413.0,0.263252619903963,-0.3160654123923178,0.8719576719576719,2.1101292103633216
Jehu Rudeforth,Canada,White Choc,2022-01-25,4627.0,136.0,0.2624572947683015,-0.3193271013440338,0.2857142857142857,-0.22700239811539502
Andria Kimpton,Australia,Almond Choco,2022-04-25,3192.0,175.0,0.18093646836299573,-0.6536502188949269,0.3682539682539683,0.10205223268124737
Dotty Strutley,Canada,After Nines,2022-01-17,252.0,237.0,0.013918189874076593,-1.3386048987552934,0.49947089947089945,0.6251647226656533
Karlen McCaffrey,USA,Eclairs,2022-08-15,868.0,125.0,0.04891249584318346,-1.195090584879788,0.2624338624338624,-0.3198126785964993
Karlen McCaffrey,Canada,Fruit & Nut Bars,2022-06-02,210.0,16.0,0.011532214467092036,-1.3483899656104414,0.031746031746031744,-1.2394781851819872
Gunar Cockshoot,USA,85% Dark Bars,2022-06-30,7007.0,135.0,0.3976625678307598,0.23516002044769135,0.28359788359788357,-0.23543969634094997
Dotty Strutley,New Zealand,Raspberry Choco,2022-02-10,5845.0,91.0,0.3316505815708537,-0.03556016254473917,0.19047619047619047,-0.606680818265367
Marney O'Breen,Canada,Caramel Stuffed Bars,2022-02-23,1372.0,473.5,0.07754420072699816,-1.0776697826180108,1.0,2.620585753009395
Dennison Crosswaite,India,Organic Choco Syrup,2022-01-27,8428.0,216.0,0.4783880691004041,0.5662214490468684,0.455026455026455,0.4479814599289996
Camilla Castle,UK,Mint Chip Choco,2022-05-26,4977.0,317.0,0.2823404231598395,-0.23778487755113306,0.6687830687830688,1.300148580710048
Brien Boise,USA,70% Dark Bites,2022-04-14,1694.0,21.0,0.09583667884721311,-1.002650936728542,0.042328042328042326,-1.1972916940542124
Madelene Upcott,Australia,99% Dark & Pure,2022-08-01,4326.0,154.0,0.2453578043515788,-0.38945341380592846,0.3238095238095238,-0.07513103005540624
Mallorie Waber,Australia,Eclairs,2022-08-22,9527.0,222.0,0.5408210922498333,0.8222640317565768,0.4677248677248677,0.49860524928232924
Marney O'Breen,India,99% Dark & Pure,2022-07-22,10766.0,157.0,0.6112073667558778,1.1109235039834455,0.33015873015873015,-0.04981913537874143
Husein Augar,USA,Fruit & Nut Bars,2022-04-28,1288.0,27.0,0.07277224991302905,-1.097239916328307,0.05502645502645503,-1.1466679047008828
Kelci Walkden,Australia,Almond Choco,2022-05-30,4879.0,350.0,0.27677314721020885,-0.26061670021314526,0.7386243386243386,1.5785794221533607
Ches Bonnell,USA,Milk Bars,2022-07-21,2408.0,157.0,0.13639826076595063,-0.8363048001910246,0.33015873015873015,-0.04981913537874143
Jan Morforth,UK,Caramel Stuffed Bars,2022-08-02,3094.0,468.0,0.1753691924133651,-0.6764820415569391,0.9883597883597883,2.574180612768843
Brien Boise,New Zealand,70% Dark Bites,2022-06-15,7231.0,130.0,0.41038777000134413,0.28734704367514785,0.273015873015873,-0.27762618746872464
Oby Sorrel,India,85% Dark Bars,2022-07-05,8981.0,130.0,0.5098034119590341,0.6950581626396517,0.273015873015873,-0.27762618746872464
Kaine Padly,New Zealand,Smooth Sliky Salty,2022-04-12,7.0,473.5,0.0,-1.3956844554103238,1.0,2.620585753009395
Gigi Bohling,Australia,70% Dark Bites,2022-08-18,1372.0,105.0,0.07754420072699816,-1.0776697826180108,0.2201058201058201,-0.48855864310759795
Jan Morforth,UK,50% Dark Bites,2022-01-12,5250.0,293.0,0.2978492633052391,-0.17418194299267045,0.617989417989418,1.0976534232967294
Gunar Cockshoot,Canada,White Choc,2022-08-11,7560.0,15.0,0.4290779106893899,0.36399673404047456,0.02962962962962963,-1.2479154834075419
Jehu Rudeforth,Australia,Spicy Special Slims,2022-01-13,5012.0,384.0,0.2843287359989933,-0.22963065517184297,0.8105820105820106,1.8654475618222284
Husein Augar,UK,Baker's Choco Chips,2022-04-29,3038.0,135.0,0.172187891870719,-0.6895287973638032,0.28359788359788357,-0.23543969634094997
Rafaelita Blaksland,New Zealand,After Nines,2022-07-07,1099.0,92.0,0.06203536058159853,-1.1412727171764734,0.1925925925925926,-0.5982435200398121
Madelene Upcott,New Zealand,Mint Chip Choco,2022-03-11,7413.0,4.0,0.4207269967649439,0.3297490000474562,0.006349206349206349,-1.3407257638886463
Madelene Upcott,UK,70% Dark Bites,2022-02-16,5397.0,239.0,0.30620017722968507,-0.13993420899965214,0.5037037037037037,0.6420393191167632
Barr Faughny,Australia,Organic Choco Syrup,2022-01-07,2303.0,33.0,0.13043332224848922,-0.8607674673288949,0.06772486772486773,-1.096044115347553
Beverie Moffet,New Zealand,Drinking Coco,2022-01-12,1141.0,473.5,0.06442133598858309,-1.1314876503213254,1.0,2.620585753009395
Beverie Moffet,India,Eclairs,2022-06-09,10325.0,147.0,0.58615462498254,1.0081803020043907,0.308994708994709,-0.13419211763429076
Andria Kimpton,India,Eclairs,2022-05-16,2149.0,84.0,0.1216847457562125,-0.8966460457977712,0.17566137566137566,-0.6657419058442515
Gigi Bohling,UK,85% Dark Bars,2022-06-23,12362.0,94.0,0.7018744322212911,1.482756044479073,0.19682539682539682,-0.5813689235887023
Roddy Speechley,UK,Raspberry Choco,2022-01-28,12635.0,194.0,0.7173832723666907,1.5463589790375356,0.4084656084656085,0.2623608989667911
Dotty Strutley,UK,Mint Chip Choco,2022-07-14,2443.0,216.0,0.13838657360510442,-0.8281505778117346,0.455026455026455,0.4479814599289996
Barr Faughny,Canada,Drinking Coco,2022-04-18,6237.0,247.0,0.35391968536937624,0.055767128103309686,0.5206349206349207,0.7095377049212026
Oby Sorrel,USA,Milk Bars,2022-06-14,1736.0,79.0,0.09822265425419768,-0.9928658698733941,0.16507936507936508,-0.7079283969720263
Oby Sorrel,UK,Orange Choco,2022-04-15,7315.0,237.0,0.41515972081531327,0.30691717738544405,0.49947089947089945,0.6251647226656533
Curtice Advani,Canada,Peanut Butter Cubes,2022-05-19,4935.0,63.0,0.27995444775285494,-0.24756994440628113,0.1312169312169312,-0.8429251685809052
Gigi Bohling,India,White Choc,2022-04-13,1393.0,172.0,0.07873718843049045,-1.0727772491904368,0.3619047619047619,0.07674033800458258
Husein Augar,Canada,Choco Coated Almonds,2022-08-15,3381.0,408.0,0.19167335769442623,-0.6096174180467605,0.8613756613756614,2.067942719235547
Wilone O'Kielt,India,Choco Coated Almonds,2022-08-22,2933.0,233.0,0.1662229533532576,-0.7139914645016735,0.491005291005291,0.5914155297634335
Wilone O'Kielt,New Zealand,Baker's Choco Chips,2022-04-22,3836.0,59.0,0.21752142460342563,-0.5036125271159896,0.12275132275132275,-0.8766743614831249
Kaine Padly,UK,Choco Coated Almonds,2022-08-03,8022.0,123.0,0.45532364016622,0.4716324694471036,0.2582010582010582,-0.33668727504760915
Dennison Crosswaite,New Zealand,Organic Choco Syrup,2022-01-04,371.0,229.0,0.020678453527199513,-1.310880542665707,0.48253968253968255,0.5576663368612138
Kelci Walkden,Canada,After Nines,2022-01-13,16702.0,198.0,0.9484252242763622,2.4938796195110426,0.41693121693121693,0.2961100918690108
Van Tuxwell,Australia,Baker's Choco Chips,2022-05-11,13258.0,32.0,0.7527752409036284,1.691504137388899,0.0656084656084656,-1.104481413573108
Husein Augar,New Zealand,Peanut Butter Cubes,2022-02-16,2058.0,236.0,0.11651513237441263,-0.9178470239839254,0.4973544973544973,0.6167274244400983
Kaine Padly,UK,Caramel Stuffed Bars,2022-05-20,10192.0,67.0,0.5785990361937555,0.9771942569630883,0.13968253968253969,-0.8091759756786855
Jehu Rudeforth,UK,Drinking Coco,2022-02-03,7140.0,438.0,0.40521815661954425,0.26614606548899367,0.9248677248677248,2.321061666002195
Beverie Moffet,India,Manuka Honey Choco,2022-05-06,9835.0,167.0,0.5583182452343868,0.8940211886943296,0.3513227513227513,0.0345538468768079
Gunar Cockshoot,UK,Choco Coated Almonds,2022-06-30,5775.0,135.0,0.3276739558925461,-0.05186860730331932,0.28359788359788357,-0.23543969634094997
Gunar Cockshoot,UK,Smooth Sliky Salty,2022-03-22,749.0,148.0,0.04215223219006054,-1.2228149409693743,0.3111111111111111,-0.12575481940873584
Camilla Castle,Canada,Orange Choco,2022-02-17,7770.0,54.0,0.44100778772431265,0.41292206831621503,0.11216931216931217,-0.9188608526108996
Jehu Rudeforth,UK,85% Dark Bars,2022-07-07,5502.0,64.0,0.31216511574714645,-0.1154715418617819,0.13333333333333333,-0.8344878703553502
Oby Sorrel,UK,70% Dark Bites,2022-03-16,6223.0,181.0,0.35312436023371474,0.052505439151593655,0.38095238095238093,0.15267602203457697
Kelci Walkden,UK,99% Dark & Pure,2022-08-12,3507.0,114.0,0.1988312839153799,-0.5802622174813162,0.23915343915343915,-0.41262295907760355
Gigi Bohling,New Zealand,After Nines,2022-01-21,5600.0,181.0,0.3177323916967771,-0.0926397191997697,0.38095238095238093,0.15267602203457697
Oby Sorrel,Australia,50% Dark Bites,2022-05-06,721.0,151.0,0.0405615819187375,-1.2293383188728064,0.31746031746031744,-0.10044292473207103
Oby Sorrel,Canada,50% Dark Bites,2022-06-24,6615.0,137.0,0.3753934640322373,0.1438327297996425,0.2878306878306878,-0.2185650998898401
Barr Faughny,USA,White Choc,2022-05-05,7420.0,163.0,0.42112465933277465,0.33137984452331426,0.34285714285714286,0.0008046539745881715
Rafaelita Blaksland,New Zealand,99% Dark & Pure,2022-03-25,3164.0,84.0,0.1793458180916727,-0.660173596798359,0.17566137566137566,-0.6657419058442515
Curtice Advani,Australia,Caramel Stuffed Bars,2022-02-14,9114.0,140.0,0.5173590007478185,0.7260442076809539,0.29417989417989415,-0.1932532052131753
Curtice Advani,New Zealand,85% Dark Bars,2022-05-12,5404.0,187.0,0.3065978397975158,-0.13830336452379413,0.39365079365079364,0.20329981138790656
Barr Faughny,New Zealand,Smooth Sliky Salty,2022-01-25,3990.0,169.0,0.22627000109570233,-0.4677339486471132,0.35555555555555557,0.051428443327917774
Ches Bonnell,UK,85% Dark Bars,2022-06-28,14924.0,12.0,0.8474189320473492,2.0796451226431065,0.02328042328042328,-1.2732273780842067
Dennison Crosswaite,Australia,Drinking Coco,2022-07-13,7091.0,194.0,0.40243451864472896,0.25473015415798755,0.4084656084656085,0.2623608989667911
Roddy Speechley,USA,Milk Bars,2022-05-16,2807.0,252.0,0.15906502713230394,-0.7433466650671178,0.5312169312169313,0.7517241960489772
Jan Morforth,India,After Nines,2022-03-14,6496.0,168.0,0.36863320037911435,0.11610837371005625,0.35343915343915344,0.04299114510236284
Gunar Cockshoot,USA,After Nines,2022-08-15,3738.0,261.0,0.211954148653795,-0.5264443497780017,0.5502645502645502,0.8276598800789716
Ches Bonnell,India,Orange Choco,2022-02-16,1190.0,256.0,0.06720497396339842,-1.1200717389903192,0.5396825396825397,0.785473388951197
Mallorie Waber,UK,Manuka Honey Choco,2022-06-15,8379.0,43.0,0.47560443112558876,0.5548055377158624,0.08888888888888889,-1.0116711330920038
Barr Faughny,Australia,Raspberry Choco,2022-05-27,9268.0,100.0,0.5261075772400953,0.7619227861498303,0.20952380952380953,-0.5307451342353726
Wilone O'Kielt,USA,Drinking Coco,2022-06-14,1029.0,98.0,0.058058734903290936,-1.1575811619350536,0.2052910052910053,-0.5476197306864825
Wilone O'Kielt,India,Eclairs,2022-02-25,3549.0,76.0,0.20121725932236448,-0.5704771506261682,0.15873015873015872,-0.7332402916486911
Wilone O'Kielt,India,After Nines,2022-08-04,12026.0,262.0,0.6827866289654146,1.4044755096378883,0.5523809523809524,0.8360971783045266
Kelci Walkden,India,99% Dark & Pure,2022-06-28,2303.0,244.0,0.13043332224848922,-0.8607674673288949,0.5142857142857142,0.6842258102445378
Gunar Cockshoot,Canada,Spicy Special Slims,2022-04-05,13405.0,12.0,0.7611261548280743,1.7257518713819173,0.02328042328042328,-1.2732273780842067
Madelene Upcott,Canada,Peanut Butter Cubes,2022-07-05,14763.0,113.0,0.8382726929872417,2.042135699698372,0.23703703703703705,-0.4210602573031585
Kaine Padly,New Zealand,Eclairs,2022-01-20,12894.0,48.0,0.7320967873764288,1.606700224644282,0.09947089947089947,-0.9694846419642292
Ches Bonnell,New Zealand,Drinking Coco,2022-02-16,8302.0,131.0,0.4712301428794504,0.5368662484814242,0.2751322751322751,-0.2691888892431697
Curtice Advani,UK,Drinking Coco,2022-07-12,455.0,174.0,0.02545040434116863,-1.2913104089554108,0.36613756613756615,0.09361493445569244
Kelci Walkden,India,Raspberry Choco,2022-06-16,8183.0,254.0,0.4644698792263275,0.5091418923918379,0.5354497354497354,0.7685987925000871
Dotty Strutley,Australia,Choco Coated Almonds,2022-04-13,1645.0,284.0,0.0930530408723978,-1.0140668480595483,0.5989417989417989,1.0217177392667351
Kaine Padly,UK,50% Dark Bites,2022-02-21,3143.0,67.0,0.17815283038818042,-0.6650661302259331,0.13968253968253969,-0.8091759756786855
Roddy Speechley,Canada,Choco Coated Almonds,2022-05-11,5873.0,249.0,0.33324123184217674,-0.029036784641307108,0.5248677248677248,0.7264123013723125
Ches Bonnell,India,50% Dark Bites,2022-04-15,11298.0,313.0,0.6414297219110157,1.2348676841486548,0.6603174603174603,1.2663993878078281
Oby Sorrel,Canada,Peanut Butter Cubes,2022-06-07,12425.0,167.0,0.705453395331768,1.497433644761795,0.3513227513227513,0.0345538468768079
Oby Sorrel,UK,White Choc,2022-06-27,1715.0,286.0,0.0970296665507054,-0.9977584033009681,0.6031746031746031,1.038592335717845
Barr Faughny,India,After Nines,2022-07-29,8190.0,109.0,0.46486754179415823,0.510772736867696,0.22857142857142856,-0.4548094502053782
Wilone O'Kielt,Canada,Smooth Sliky Salty,2022-06-02,4991.0,166.0,0.283135748295501,-0.23452318859941704,0.3492063492063492,0.02611654865125297
Rafaelita Blaksland,India,Mint Chip Choco,2022-01-26,15491.0,85.0,0.8796296000416407,2.2117435251876056,0.17777777777777778,-0.6573046076186967
Rafaelita Blaksland,Canada,99% Dark & Pure,2022-03-02,5096.0,142.0,0.2891006868129624,-0.2100605214615468,0.2984126984126984,-0.17637860876206543
Van Tuxwell,Australia,70% Dark Bites,2022-01-10,7063.0,104.0,0.4008438683734059,0.24820677625455548,0.21798941798941798,-0.4969959413331529
Beverie Moffet,USA,70% Dark Bites,2022-06-27,2275.0,115.0,0.12884267197716617,-0.8672908452323269,0.24126984126984127,-0.40418566085204866
Barr Faughny,Canada,Orange Choco,2022-06-30,7602.0,18.0,0.4314638860963744,0.37378180089562263,0.03597883597883598,-1.2226035887308773
Roddy Speechley,Australia,85% Dark Bars,2022-07-08,4200.0,80.0,0.23819987813062513,-0.41880861437137273,0.1671957671957672,-0.6994910987464713
Oby Sorrel,India,Spicy Special Slims,2022-06-08,11137.0,88.0,0.6322834828509082,1.1973582612039204,0.18412698412698414,-0.6319927129420319
Jan Morforth,UK,Manuka Honey Choco,2022-08-18,3388.0,212.0,0.192071020262257,-0.6079865735709025,0.44656084656084655,0.4142322670267799
Kaine Padly,Australia,After Nines,2022-04-08,6832.0,306.0,0.38772100363499085,0.19438890855124097,0.6455026455026455,1.2073383002289437
Wilone O'Kielt,Canada,Fruit & Nut Bars,2022-08-08,3437.0,181.0,0.19485465823707232,-0.5965706622398964,0.38095238095238093,0.15267602203457697
Wilone O'Kielt,UK,Milk Bars,2022-08-26,301.0,65.0,0.016701827848891914,-1.3271889874242873,0.13544973544973546,-0.8260505721297953
Oby Sorrel,Canada,Fruit & Nut Bars,2022-01-14,1869.0,158.0,0.10577824304298211,-0.9618798248320918,0.3322751322751323,-0.041381837153186496
Dennison Crosswaite,USA,Baker's Choco Chips,2022-08-11,17465.0,271.0,0.991770444169915,2.671641667379566,0.5714285714285714,0.912032862334521
Madelene Upcott,USA,Almond Choco,2022-05-31,10143.0,24.0,0.5758153982189402,0.9657783456320822,0.04867724867724868,-1.1719797993775476
Van Tuxwell,New Zealand,50% Dark Bites,2022-07-11,3626.0,10.0,0.20559154756850284,-0.55253786139173,0.01904761904761905,-1.2901019745353166
Karlen McCaffrey,Canada,Caramel Stuffed Bars,2022-03-02,3346.0,304.0,0.18968504485527243,-0.6177716404260506,0.6412698412698413,1.1904637037778338
Madelene Upcott,Australia,Raspberry Choco,2022-07-13,6321.0,88.0,0.3586916361833454,0.07533726181360587,0.18412698412698414,-0.6319927129420319
Rafaelita Blaksland,UK,Spicy Special Slims,2022-08-03,9345.0,133.0,0.5304818654862337,0.7798620753842684,0.27936507936507937,-0.25231429279205986
Curtice Advani,UK,Peanut Butter Cubes,2022-03-01,15008.0,165.0,0.8521908828613183,2.0992152563534026,0.3470899470899471,0.01767925042569804
Kelci Walkden,New Zealand,White Choc,2022-04-13,7609.0,150.0,0.4318615486642052,0.37541264537148067,0.31534391534391537,-0.10888022295762596
